time,node-i,node-j
1963,117,222
1963,120,204
1963,125,175
1963,127,212
1963,136,189
1963,140,232
1963,144,204
1963,149,212
1963,159,176
1963,162,180
1963,163,175
1963,163,233
1963,167,217
1963,175,180
1963,187,191
1963,187,198
1963,193,221
1963,196,208
1963,207,215
1963,213,214
1963,228,239
1964,7,71
1964,10,26
1964,13,16
1964,13,34
1964,15,16
1964,16,23
1964,32,41
1964,36,48
1964,67,150
1964,74,79
1964,74,82
1964,74,205
1964,75,76
1964,75,234
1964,78,239
1964,80,87
1964,83,228
1964,84,219
1964,85,166
1964,87,230
1964,88,89
1964,89,91
1964,89,241
1964,91,241
1964,94,160
1964,98,240
1964,99,112
1964,99,113
1964,105,160
1964,105,231
1964,108,115
1964,117,223
1964,118,127
1964,127,207
1964,127,212
1964,129,142
1964,130,207
1964,130,215
1964,130,218
1964,131,148
1964,131,210
1964,140,141
1964,140,232
1964,142,204
1964,142,223
1964,146,235
1964,149,212
1964,152,161
1964,159,176
1964,162,175
1964,162,180
1964,163,175
1964,163,180
1964,164,173
1964,167,178
1964,187,198
1964,191,196
1964,191,208
1964,191,225
1964,196,208
1964,196,225
1964,199,213
1964,199,225
1964,205,237
1964,208,225
1964,223,226
1964,230,234
1964,234,238
1965,7,71
1965,10,26
1965,15,32
1965,15,151
1965,20,41
1965,34,86
1965,36,48
1965,50,119
1965,57,66
1965,58,109
1965,66,116
1965,67,150
1965,73,199
1965,73,214
1965,74,82
1965,75,76
1965,78,239
1965,80,87
1965,83,228
1965,84,219
1965,91,241
1965,99,112
1965,105,231
1965,114,235
1965,118,127
1965,122,223
1965,125,162
1965,125,233
1965,127,212
1965,130,207
1965,131,210
1965,154,167
1965,157,167
1965,159,176
1965,175,233
1965,183,210
1965,186,221
1965,187,198
1965,191,196
1965,191,208
1965,192,197
1965,196,208
1965,199,214
1965,213,221
1965,217,219
1966,0,28
1966,1,8
1966,7,71
1966,8,19
1966,10,26
1966,12,13
1966,14,34
1966,20,23
1966,34,39
1966,34,43
1966,36,48
1966,37,53
1966,37,136
1966,46,52
1966,49,189
1966,53,136
1966,58,66
1966,59,72
1966,66,116
1966,67,150
1966,68,116
1966,69,72
1966,73,199
1966,76,238
1966,78,239
1966,79,89
1966,84,219
1966,85,191
1966,85,208
1966,85,233
1966,89,90
1966,89,91
1966,95,169
1966,99,112
1966,105,231
1966,114,146
1966,118,127
1966,120,211
1966,127,149
1966,127,212
1966,130,220
1966,131,188
1966,131,210
1966,132,140
1966,140,232
1966,142,223
1966,144,211
1966,149,212
1966,155,180
1966,172,176
1966,182,192
1966,191,225
1966,205,237
1966,208,233
1967,0,28
1967,3,29
1967,6,22
1967,7,71
1967,8,19
1967,14,34
1967,20,23
1967,37,136
1967,55,72
1967,67,150
1967,69,72
1967,73,214
1967,74,91
1967,75,82
1967,78,239
1967,82,83
1967,82,241
1967,83,89
1967,83,228
1967,84,219
1967,88,90
1967,89,228
1967,89,241
1967,92,129
1967,94,103
1967,95,169
1967,96,108
1967,99,112
1967,111,114
1967,117,222
1967,120,211
1967,127,149
1967,127,212
1967,127,223
1967,129,142
1967,129,227
1967,131,188
1967,149,212
1967,154,157
1967,155,180
1967,159,178
1967,161,173
1967,164,173
1967,182,192
1967,186,217
1967,191,208
1967,191,225
1967,208,225
1968,0,28
1968,3,29
1968,6,22
1968,8,19
1968,9,21
1968,16,35
1968,20,23
1968,36,136
1968,49,189
1968,66,116
1968,67,150
1968,69,72
1968,73,214
1968,73,221
1968,74,88
1968,74,89
1968,74,91
1968,76,80
1968,76,87
1968,78,239
1968,80,87
1968,80,229
1968,80,234
1968,82,83
1968,82,228
1968,82,241
1968,83,228
1968,84,219
1968,85,233
1968,87,229
1968,87,234
1968,88,91
1968,92,223
1968,92,227
1968,99,112
1968,99,113
1968,108,115
1968,111,114
1968,114,115
1968,117,222
1968,120,220
1968,127,212
1968,131,148
1968,131,171
1968,136,189
1968,140,232
1968,141,232
1968,144,223
1968,149,216
1968,155,180
1968,159,172
1968,161,172
1968,182,192
1968,190,213
1968,190,217
1968,196,225
1968,199,221
1968,208,214
1968,208,225
1968,214,217
1968,217,221
1968,228,241
1968,229,230
1968,229,234
1968,230,234
1968,230,238
1969,0,28
1969,1,11
1969,1,25
1969,1,195
1969,3,10
1969,3,70
1969,5,6
1969,5,28
1969,6,22
1969,7,21
1969,7,25
1969,8,19
1969,8,29
1969,9,21
1969,16,39
1969,19,21
1969,19,25
1969,19,61
1969,25,71
1969,26,70
1969,29,61
1969,37,40
1969,66,121
1969,67,150
1969,69,72
1969,74,88
1969,74,89
1969,74,205
1969,75,90
1969,76,79
1969,78,239
1969,80,87
1969,80,230
1969,80,234
1969,83,228
1969,83,241
1969,84,219
1969,87,234
1969,88,89
1969,88,205
1969,89,91
1969,92,227
1969,94,231
1969,96,98
1969,96,169
1969,99,112
1969,99,113
1969,108,115
1969,114,115
1969,116,121
1969,117,144
1969,117,222
1969,120,220
1969,127,212
1969,131,148
1969,140,232
1969,144,149
1969,149,216
1969,149,220
1969,152,161
1969,155,180
1969,159,176
1969,161,173
1969,169,240
1969,172,176
1969,184,193
1969,186,217
1969,186,221
1969,191,196
1969,191,233
1969,196,233
1969,198,221
1969,204,211
1969,205,237
1969,207,215
1969,213,214
1969,217,221
1969,228,241
1969,230,234
1969,236,241
1970,1,6
1970,1,11
1970,1,22
1970,5,6
1970,5,7
1970,5,21
1970,6,11
1970,6,22
1970,7,21
1970,8,61
1970,9,19
1970,10,61
1970,11,67
1970,19,21
1970,19,25
1970,20,23
1970,21,25
1970,28,70
1970,28,71
1970,37,40
1970,56,69
1970,67,150
1970,74,75
1970,75,89
1970,75,90
1970,76,79
1970,78,239
1970,80,87
1970,82,91
1970,83,228
1970,84,219
1970,85,191
1970,85,233
1970,89,90
1970,92,120
1970,95,102
1970,96,146
1970,98,114
1970,99,112
1970,99,113
1970,101,103
1970,110,240
1970,112,113
1970,114,115
1970,114,146
1970,117,211
1970,117,222
1970,118,127
1970,118,223
1970,120,211
1970,125,163
1970,125,175
1970,127,149
1970,127,212
1970,130,207
1970,131,202
1970,136,189
1970,144,149
1970,144,216
1970,146,240
1970,149,211
1970,154,167
1970,155,175
1970,161,172
1970,163,175
1970,169,240
1970,184,214
1970,191,196
1970,191,233
1970,196,233
1970,199,213
1970,204,220
1970,207,215
1970,208,214
1970,208,233
1970,217,221
1970,229,234
1970,230,234
1971,0,11
1971,0,67
1971,1,6
1971,1,11
1971,7,21
1971,7,70
1971,10,28
1971,10,71
1971,11,195
1971,14,17
1971,21,26
1971,22,150
1971,23,24
1971,26,70
1971,28,71
1971,37,40
1971,47,189
1971,56,69
1971,58,109
1971,66,121
1971,67,150
1971,68,69
1971,69,72
1971,74,75
1971,74,89
1971,75,89
1971,75,90
1971,76,80
1971,78,234
1971,79,83
1971,80,87
1971,82,236
1971,82,241
1971,84,219
1971,85,191
1971,85,225
1971,85,233
1971,87,229
1971,88,237
1971,99,113
1971,116,121
1971,117,222
1971,118,223
1971,120,211
1971,125,163
1971,127,144
1971,130,207
1971,134,188
1971,136,189
1971,144,216
1971,149,212
1971,149,223
1971,155,180
1971,162,225
1971,163,175
1971,172,176
1971,182,192
1971,184,214
1971,186,199
1971,186,221
1971,191,208
1971,191,233
1971,193,203
1971,199,213
1971,203,214
1971,204,211
1971,204,220
1971,207,215
1971,208,225
1971,208,233
1971,211,220
1971,225,233
1971,229,238
1971,230,234
1972,0,6
1972,0,67
1972,3,9
1972,3,70
1972,7,21
1972,10,28
1972,10,71
1972,14,17
1972,16,18
1972,16,30
1972,21,26
1972,21,71
1972,24,39
1972,25,26
1972,26,70
1972,28,71
1972,37,40
1972,42,191
1972,42,208
1972,42,225
1972,47,49
1972,58,109
1972,66,121
1972,68,121
1972,73,199
1972,73,213
1972,73,221
1972,74,89
1972,74,91
1972,75,237
1972,76,87
1972,76,228
1972,80,87
1972,80,228
1972,82,91
1972,84,219
1972,88,90
1972,90,237
1972,91,241
1972,92,223
1972,95,169
1972,97,146
1972,99,113
1972,99,146
1972,103,114
1972,114,115
1972,116,121
1972,117,206
1972,117,222
1972,118,223
1972,127,144
1972,127,149
1972,140,232
1972,149,226
1972,152,159
1972,152,176
1972,154,178
1972,155,180
1972,182,192
1972,188,197
1972,193,203
1972,199,221
1972,204,211
1972,207,215
1972,208,233
1972,213,221
1972,229,238
1972,230,234
1973,5,25
1973,6,22
1973,7,19
1973,8,19
1973,10,28
1973,10,71
1973,15,32
1973,16,24
1973,30,35
1973,37,40
1973,42,225
1973,58,68
1973,58,109
1973,59,69
1973,66,116
1973,66,121
1973,67,150
1973,69,135
1973,73,186
1973,75,157
1973,76,205
1973,81,189
1973,87,230
1973,87,236
1973,89,241
1973,95,114
1973,95,169
1973,99,112
1973,99,113
1973,115,146
1973,117,222
1973,121,135
1973,122,220
1973,127,130
1973,127,207
1973,142,209
1973,149,226
1973,152,173
1973,154,178
1973,155,180
1973,161,176
1973,164,173
1973,186,199
1973,186,221
1973,188,197
1973,191,225
1973,193,203
1973,196,208
1973,199,213
1973,205,239
1973,207,215
1973,213,214
1973,213,221
1973,216,223
1973,234,241
1974,0,28
1974,3,29
1974,5,9
1974,5,25
1974,8,19
1974,15,32
1974,15,43
1974,16,31
1974,20,43
1974,37,40
1974,57,66
1974,58,109
1974,66,116
1974,66,121
1974,73,186
1974,73,199
1974,74,230
1974,75,80
1974,75,236
1974,76,89
1974,79,230
1974,80,237
1974,89,230
1974,89,237
1974,91,228
1974,97,104
1974,108,115
1974,112,146
1974,114,235
1974,122,204
1974,122,206
1974,125,163
1974,125,175
1974,125,180
1974,130,220
1974,134,188
1974,136,189
1974,144,226
1974,146,160
1974,149,218
1974,152,173
1974,152,176
1974,154,178
1974,155,180
1974,159,173
1974,160,231
1974,163,175
1974,172,173
1974,172,176
1974,184,217
1974,186,199
1974,193,203
1974,203,217
1974,204,205
1974,204,220
1974,205,207
1974,207,215
1974,211,220
1974,213,214
1974,213,221
1974,220,222
1974,234,238
1975,0,1
1975,0,7
1975,0,71
1975,1,3
1975,1,19
1975,3,19
1975,5,9
1975,5,21
1975,5,71
1975,6,11
1975,7,21
1975,8,61
1975,10,26
1975,10,28
1975,10,70
1975,15,32
1975,21,25
1975,21,150
1975,28,71
1975,37,40
1975,55,65
1975,57,58
1975,58,109
1975,59,69
1975,66,116
1975,66,121
1975,67,150
1975,73,186
1975,73,199
1975,76,229
1975,77,89
1975,80,87
1975,80,89
1975,84,154
1975,84,178
1975,84,219
1975,89,237
1975,89,238
1975,96,115
1975,99,112
1975,99,113
1975,105,231
1975,108,169
1975,114,146
1975,114,235
1975,122,205
1975,122,223
1975,125,180
1975,127,144
1975,130,220
1975,142,209
1975,150,195
1975,152,164
1975,152,172
1975,152,173
1975,155,180
1975,155,225
1975,161,172
1975,161,174
1975,163,175
1975,163,180
1975,172,176
1975,172,208
1975,186,199
1975,193,203
1975,204,205
1975,204,207
1975,205,212
1975,213,214
1975,213,221
1975,214,221
1975,225,233
1976,0,7
1976,1,3
1976,1,11
1976,3,11
1976,3,29
1976,5,61
1976,6,11
1976,7,21
1976,8,61
1976,9,67
1976,10,26
1976,10,71
1976,15,32
1976,26,28
1976,26,70
1976,37,40
1976,58,109
1976,59,69
1976,66,68
1976,66,116
1976,66,121
1976,67,150
1976,68,116
1976,70,71
1976,73,186
1976,74,88
1976,76,229
1976,80,87
1976,89,238
1976,92,144
1976,92,205
1976,92,223
1976,92,227
1976,96,108
1976,99,112
1976,116,121
1976,117,222
1976,120,122
1976,122,223
1976,125,180
1976,127,144
1976,130,220
1976,136,189
1976,137,145
1976,149,204
1976,149,207
1976,149,226
1976,155,180
1976,171,210
1976,172,176
1976,173,176
1976,184,193
1976,186,199
1976,193,203
1976,204,207
1976,208,225
1976,214,221
1976,216,223
1977,0,8
1977,0,26
1977,1,3
1977,3,11
1977,5,7
1977,5,19
1977,7,21
1977,8,26
1977,8,61
1977,9,25
1977,9,67
1977,26,70
1977,37,40
1977,45,179
1977,58,109
1977,59,72
1977,66,116
1977,66,121
1977,67,150
1977,68,109
1977,75,82
1977,76,229
1977,79,236
1977,80,87
1977,80,205
1977,82,205
1977,88,90
1977,95,169
1977,96,108
1977,96,146
1977,98,240
1977,105,231
1977,122,211
1977,125,180
1977,130,220
1977,152,172
1977,154,178
1977,155,199
1977,159,176
1977,161,176
1977,175,180
1977,184,193
1977,196,199
1977,204,207
1978,0,5
1978,0,26
1978,0,61
1978,1,3
1978,1,11
1978,3,11
1978,5,19
1978,5,61
1978,6,11
1978,7,21
1978,8,61
1978,9,25
1978,10,28
1978,10,71
1978,25,67
1978,37,40
1978,58,109
1978,59,137
1978,66,68
1978,66,116
1978,66,121
1978,67,150
1978,68,121
1978,76,229
1978,76,236
1978,77,238
1978,80,87
1978,81,136
1978,82,83
1978,82,205
1978,82,239
1978,83,205
1978,85,233
1978,95,169
1978,96,98
1978,105,231
1978,114,146
1978,116,121
1978,117,222
1978,125,175
1978,131,202
1978,133,197
1978,136,189
1978,147,170
1978,148,197
1978,152,161
1978,152,176
1978,154,157
1978,154,178
1978,161,172
1978,164,172
1978,172,173
1978,175,180
1978,182,192
1978,205,239
1979,1,3
1979,1,6
1979,3,6
1979,3,11
1979,3,21
1979,6,11
1979,7,9
1979,7,21
1979,8,61
1979,10,28
1979,19,21
1979,36,44
1979,37,40
1979,52,53
1979,58,68
1979,58,109
1979,66,68
1979,73,155
1979,73,190
1979,76,78
1979,76,229
1979,77,238
1979,80,87
1979,80,234
1979,82,83
1979,82,90
1979,82,205
1979,84,219
1979,89,238
1979,92,204
1979,95,169
1979,96,98
1979,98,240
1979,106,160
1979,106,231
1979,117,222
1979,118,216
1979,118,223
1979,127,223
1979,130,220
1979,131,170
1979,136,189
1979,148,197
1979,149,207
1979,152,164
1979,152,173
1979,154,178
1979,155,162
1979,159,167
1979,159,173
1979,170,232
1979,172,173
1979,186,221
1979,193,203
1979,193,217
1979,204,207
1979,208,225
1979,216,223
1980,0,5
1980,1,3
1980,3,7
1980,3,11
1980,5,19
1980,5,61
1980,7,11
1980,7,67
1980,10,28
1980,11,26
1980,11,150
1980,15,32
1980,17,32
1980,19,61
1980,21,26
1980,35,41
1980,37,40
1980,46,52
1980,57,58
1980,66,68
1980,67,150
1980,74,88
1980,76,229
1980,77,238
1980,78,82
1980,81,136
1980,84,219
1980,85,193
1980,89,238
1980,92,118
1980,92,204
1980,92,207
1980,94,160
1980,95,111
1980,95,169
1980,96,98
1980,96,240
1980,106,160
1980,106,231
1980,108,111
1980,118,209
1980,127,212
1980,131,147
1980,134,188
1980,136,189
1980,149,212
1980,152,173
1980,154,178
1980,155,162
1980,157,159
1980,172,176
1980,184,193
1980,184,217
1980,196,233
1980,216,223
1980,223,227
1981,1,3
1981,1,6
1981,3,8
1981,7,9
1981,7,21
1981,8,19
1981,9,25
1981,15,32
1981,17,32
1981,25,150
1981,26,28
1981,26,70
1981,36,44
1981,37,40
1981,52,53
1981,58,109
1981,66,116
1981,66,121
1981,67,150
1981,68,116
1981,74,75
1981,76,229
1981,78,230
1981,80,234
1981,81,136
1981,83,205
1981,84,219
1981,85,199
1981,85,221
1981,85,225
1981,92,118
1981,92,130
1981,95,111
1981,95,112
1981,96,98
1981,99,112
1981,99,113
1981,106,160
1981,111,115
1981,115,146
1981,116,121
1981,118,215
1981,127,212
1981,134,188
1981,136,189
1981,140,232
1981,152,161
1981,154,178
1981,155,162
1981,155,163
1981,157,161
1981,157,172
1981,161,176
1981,169,240
1981,171,210
1981,172,173
1981,190,219
1981,192,197
1981,203,217
1981,213,214
1981,225,233
1982,26,70
1982,36,44
1982,57,58
1982,57,68
1982,57,135
1982,58,109
1982,66,68
1982,67,150
1982,74,90
1982,76,229
1982,77,238
1982,81,136
1982,83,205
1982,84,219
1982,85,233
1982,88,237
1982,92,130
1982,92,220
1982,99,146
1982,106,160
1982,106,231
1982,108,115
1982,108,146
1982,109,135
1982,116,121
1982,118,215
1982,120,144
1982,122,144
1982,134,188
1982,144,204
1982,149,212
1982,154,178
1982,161,176
1982,162,163
1982,169,240
1982,172,176
1982,186,199
1982,193,196
1982,193,208
1982,196,208
1982,203,217
1982,214,221
1983,3,150
1983,5,26
1983,36,44
1983,52,53
1983,58,109
1983,60,121
1983,66,68
1983,70,71
1983,74,83
1983,74,205
1983,76,91
1983,76,229
1983,77,89
1983,78,229
1983,84,219
1983,90,239
1983,91,229
1983,92,144
1983,94,105
1983,95,169
1983,106,231
1983,111,146
1983,114,146
1983,117,206
1983,118,204
1983,118,207
1983,118,227
1983,127,149
1983,127,212
1983,130,211
1983,134,188
1983,138,218
1983,149,212
1983,152,172
1983,154,178
1983,163,175
1983,172,176
1983,173,176
1983,192,197
1983,193,196
1983,193,208
1983,196,208
1983,203,217
1983,211,218
1983,214,221
1983,215,227
1984,1,5
1984,1,150
1984,3,28
1984,5,61
1984,11,70
1984,11,150
1984,11,225
1984,16,100
1984,17,32
1984,22,25
1984,25,85
1984,25,154
1984,36,44
1984,37,40
1984,50,119
1984,58,109
1984,59,137
1984,60,121
1984,61,150
1984,67,70
1984,74,91
1984,75,236
1984,76,229
1984,83,90
1984,84,219
1984,85,208
1984,92,122
1984,92,144
1984,103,231
1984,105,231
1984,106,231
1984,118,127
1984,118,216
1984,125,163
1984,125,175
1984,127,149
1984,127,212
1984,136,189
1984,138,211
1984,142,215
1984,154,178
1984,155,162
1984,157,176
1984,161,172
1984,161,176
1984,162,166
1984,163,175
1984,163,180
1984,175,180
1984,186,214
1984,188,197
1984,192,197
1984,193,219
1984,193,225
1984,203,217
1984,204,223
1984,208,225
1984,208,233
1984,225,233
1984,236,238
1985,3,70
1985,8,61
1985,10,26
1985,15,32
1985,22,25
1985,25,219
1985,26,67
1985,26,70
1985,36,44
1985,37,40
1985,37,93
1985,58,109
1985,59,137
1985,73,199
1985,74,205
1985,75,229
1985,78,83
1985,79,205
1985,85,154
1985,85,178
1985,92,130
1985,92,223
1985,93,200
1985,95,169
1985,96,169
1985,118,207
1985,118,216
1985,122,144
1985,127,149
1985,127,212
1985,130,223
1985,136,189
1985,138,218
1985,146,231
1985,146,235
1985,149,212
1985,155,166
1985,155,221
1985,157,172
1985,159,172
1985,163,175
1985,163,180
1985,173,176
1985,175,180
1985,190,221
1985,193,208
1985,203,217
1985,207,226
1985,208,233
1985,218,226
1985,225,233
1985,229,236
1985,229,238
1986,1,8
1986,3,61
1986,5,28
1986,6,22
1986,6,25
1986,7,28
1986,7,71
1986,8,150
1986,11,150
1986,15,32
1986,16,39
1986,22,25
1986,22,219
1986,25,84
1986,25,219
1986,28,71
1986,28,150
1986,36,44
1986,37,40
1986,51,53
1986,53,93
1986,53,200
1986,58,109
1986,66,121
1986,75,229
1986,78,83
1986,79,205
1986,84,219
1986,92,130
1986,92,204
1986,92,223
1986,92,227
1986,93,200
1986,114,146
1986,122,144
1986,127,212
1986,130,144
1986,136,189
1986,138,226
1986,144,220
1986,146,235
1986,149,212
1986,152,153
1986,157,161
1986,159,168
1986,162,166
1986,162,186
1986,172,176
1986,173,176
1986,175,203
1986,192,197
1986,203,217
1986,204,227
1986,207,215
1986,209,218
1986,225,233
1986,229,238
1986,238,239
1986,239,241
1987,0,28
1987,0,67
1987,1,8
1987,1,19
1987,1,61
1987,2,28
1987,3,21
1987,3,26
1987,3,67
1987,7,71
1987,8,150
1987,11,67
1987,11,70
1987,15,32
1987,16,100
1987,21,26
1987,22,25
1987,25,84
1987,36,44
1987,37,40
1987,57,58
1987,58,66
1987,59,137
1987,66,121
1987,67,70
1987,68,121
1987,82,236
1987,82,241
1987,85,225
1987,91,205
1987,92,204
1987,95,107
1987,95,169
1987,98,240
1987,122,144
1987,125,155
1987,125,166
1987,128,177
1987,130,211
1987,138,218
1987,138,226
1987,140,232
1987,152,153
1987,154,168
1987,157,161
1987,157,172
1987,157,176
1987,159,172
1987,193,208
1987,196,208
1987,207,215
1987,223,227
1987,229,238
1987,236,241
1988,1,5
1988,2,67
1988,3,61
1988,3,164
1988,6,219
1988,7,67
1988,8,61
1988,10,67
1988,11,26
1988,22,25
1988,22,84
1988,23,35
1988,25,84
1988,29,195
1988,36,44
1988,37,40
1988,50,119
1988,51,200
1988,66,121
1988,67,150
1988,68,121
1988,78,228
1988,78,230
1988,80,87
1988,82,230
1988,85,196
1988,85,233
1988,91,205
1988,92,122
1988,92,129
1988,92,204
1988,97,146
1988,98,240
1988,106,235
1988,111,146
1988,118,216
1988,122,204
1988,127,149
1988,127,207
1988,127,212
1988,129,216
1988,138,226
1988,152,153
1988,154,168
1988,157,172
1988,157,191
1988,159,163
1988,161,176
1988,161,199
1988,171,192
1988,175,214
1988,177,194
1988,193,208
1988,193,225
1988,193,233
1988,196,225
1988,207,215
1988,208,225
1988,208,233
1988,218,226
1988,225,233
1988,236,241
1989,1,5
1989,3,5
1989,3,19
1989,3,26
1989,5,26
1989,5,71
1989,6,25
1989,6,219
1989,7,67
1989,22,25
1989,36,44
1989,36,189
1989,37,40
1989,52,53
1989,66,68
1989,66,121
1989,74,205
1989,76,241
1989,77,89
1989,82,230
1989,85,233
1989,91,205
1989,95,108
1989,95,169
1989,96,98
1989,98,240
1989,116,121
1989,122,129
1989,122,204
1989,127,149
1989,129,130
1989,129,216
1989,130,204
1989,130,223
1989,135,137
1989,136,189
1989,148,197
1989,149,212
1989,149,218
1989,152,153
1989,154,168
1989,155,161
1989,155,162
1989,161,172
1989,162,175
1989,172,199
1989,175,199
1989,177,194
1989,203,217
1989,208,225
1989,208,233
1989,209,223
1989,223,227
1989,229,238
1989,230,241
1990,0,67
1990,0,70
1990,0,150
1990,5,71
1990,7,67
1990,10,67
1990,20,23
1990,22,25
1990,23,35
1990,25,29
1990,37,40
1990,55,64
1990,59,65
1990,59,69
1990,67,70
1990,76,82
1990,76,241
1990,78,83
1990,82,230
1990,82,241
1990,85,193
1990,85,196
1990,85,225
1990,85,233
1990,91,205
1990,92,130
1990,92,216
1990,92,223
1990,95,107
1990,127,149
1990,127,207
1990,127,212
1990,127,218
1990,130,223
1990,134,143
1990,135,137
1990,142,215
1990,149,212
1990,152,172
1990,152,173
1990,154,168
1990,155,162
1990,155,172
1990,159,163
1990,159,180
1990,161,172
1990,161,178
1990,164,175
1990,172,173
1990,175,176
1990,193,196
1990,193,208
1990,193,233
1990,196,208
1990,196,233
1990,204,211
1990,207,215
1990,208,225
1990,208,233
1990,214,221
1990,216,223
1990,216,227
1990,229,238
1990,230,241
1990,236,241
1991,1,3
1991,1,61
1991,5,19
1991,6,219
1991,7,71
1991,7,150
1991,22,25
1991,23,34
1991,25,84
1991,28,70
1991,59,65
1991,66,121
1991,68,121
1991,74,90
1991,76,230
1991,82,83
1991,82,230
1991,84,219
1991,85,193
1991,85,225
1991,85,233
1991,91,205
1991,92,129
1991,94,104
1991,95,107
1991,96,169
1991,96,240
1991,99,112
1991,99,113
1991,116,121
1991,117,222
1991,118,127
1991,127,212
1991,130,207
1991,136,189
1991,142,215
1991,154,168
1991,161,164
1991,161,172
1991,172,176
1991,172,199
1991,184,217
1991,193,196
1991,193,208
1991,193,233
1991,196,208
1991,196,225
1991,204,211
1991,207,222
1991,208,225
1991,208,233
1991,214,221
1991,229,238
1991,236,241
1991,238,239
1992,0,70
1992,1,7
1992,1,11
1992,1,19
1992,2,70
1992,3,8
1992,3,19
1992,6,193
1992,7,19
1992,8,29
1992,19,67
1992,22,25
1992,28,71
1992,29,61
1992,58,109
1992,59,65
1992,74,90
1992,74,239
1992,80,89
1992,84,219
1992,85,193
1992,85,208
1992,85,233
1992,91,205
1992,92,122
1992,92,129
1992,92,227
1992,95,169
1992,98,240
1992,114,146
1992,117,222
1992,122,129
1992,125,164
1992,125,172
1992,125,176
1992,136,189
1992,141,170
1992,157,175
1992,164,172
